length,width,height,bkwt,days_until_departure,bkvol,is_dmv,rcsvol,delta_vol,product_type_arm,product_type_avi,product_type_dgr,product_type_gen,product_type_hum,product_type_per,product_type_val,product_type_vun
16.0,16.0,10.0,500.0,3,2560.0,0,2169.0085649060297,-390.0,0,1,0,0,0,0,0,0
29.0,45.0,24.0,2550.0,1,31320.0,0,36013.3413468055,4693.0,1,0,0,0,0,0,0,0
36.0,16.0,8.0,800.0,2,4608.0,0,4865.537969691133,257.0,0,0,0,0,0,1,0,0
21.0,13.0,7.0,75.0,2,1911.0,0,1856.3045465166438,-54.0,0,0,0,1,0,0,0,0
20.0,13.0,13.0,500.0,3,3380.0,0,3458.107814960789,78.0,0,1,0,0,0,0,0,0
40.0,30.0,10.0,1800.0,3,12000.0,1,6732.624972307958,-5267.0,0,0,0,0,1,0,0,0
50.0,50.0,5.0,900.0,1,12500.0,0,10393.666356593758,-2106.0,0,0,0,0,0,0,1,0
35.0,50.0,25.0,3600.0,1,43750.0,0,43758.271117309676,8.0,0,0,0,0,0,0,1,0
42.0,30.0,2.0,300.0,2,2520.0,0,2345.087701688225,-174.0,0,1,0,0,0,0,0,0
23.0,13.0,13.0,740.0,2,3887.0,0,4037.0171125468473,150.0,0,0,0,0,0,0,0,1
62.0,23.0,23.0,3600.0,1,32798.0,0,30038.814191011188,-2759.0,0,1,0,0,0,0,0,0
16.0,16.0,10.0,650.0,1,2560.0,0,2940.96374484026,380.0,0,0,0,1,0,0,0,0
70.0,34.0,8.0,2150.0,3,19040.0,0,21342.227422228694,2302.0,0,0,1,0,0,0,0,0
40.0,34.0,10.0,800.0,3,13600.0,0,10915.463797487047,-2684.0,0,0,1,0,0,0,0,0
52.0,17.0,51.0,8950.0,1,45084.0,0,49357.78074426394,4273.0,1,0,0,0,0,0,0,0
34.0,31.0,9.0,1388.0,2,9486.0,0,8876.511277517102,-609.0,0,0,0,0,0,0,1,0
33.0,44.0,30.0,7950.0,2,43560.0,0,35685.309745818835,-7874.0,0,0,0,0,1,0,0,0
87.0,42.0,3.0,6000.0,2,10962.0,0,8914.37919278558,-2047.0,0,0,0,1,0,0,0,0
18.0,16.0,12.0,263.0,1,3456.0,0,3262.052413339886,-193.0,1,0,0,0,0,0,0,0
19.0,15.0,20.0,3900.0,1,5700.0,0,6091.353882820152,391.0,0,1,0,0,0,0,0,0
25.0,25.0,25.0,600.0,1,15625.0,0,17143.218293486058,1518.0,0,1,0,0,0,0,0,0
49.0,41.0,13.0,2050.0,2,26117.0,0,23063.115235265406,-3053.0,0,0,0,0,0,1,0,0
22.0,15.0,17.0,725.0,3,5610.0,0,6222.65953300455,612.0,0,1,0,0,0,0,0,0
45.0,35.0,15.0,6350.0,1,23625.0,0,24007.83260123863,382.0,0,0,0,0,1,0,0,0
70.0,11.0,11.0,600.0,1,8470.0,0,8056.707869445886,-413.0,0,0,0,0,0,0,0,1
18.0,79.0,40.0,11750.0,2,56880.0,0,62145.31428779192,5265.0,0,0,1,0,0,0,0,0
22.0,38.0,32.0,2550.0,2,26752.0,0,21485.48959968607,-5266.0,0,0,0,0,0,0,1,0
47.0,47.0,40.0,15350.0,3,88360.0,0,93521.33139799444,5161.0,0,0,0,0,1,0,0,0
25.0,25.0,16.0,1300.0,1,10000.0,0,9846.739591783906,-153.0,0,0,0,1,0,0,0,0
69.0,11.0,11.0,850.0,1,8349.0,0,8027.703155789818,-321.0,0,0,0,1,0,0,0,0
19.0,17.0,28.0,1300.0,1,9044.0,0,9946.088006397864,902.0,0,0,0,0,1,0,0,0
60.0,15.0,30.0,4800.0,1,27000.0,0,29006.436576725242,2006.0,0,0,0,1,0,0,0,0
36.0,24.0,16.0,1300.0,2,13824.0,0,13246.305574605534,-577.0,0,0,0,0,1,0,0,0
18.0,17.0,14.0,220.0,2,4284.0,0,3625.4752613301207,-658.0,0,0,0,0,1,0,0,0
41.0,49.0,17.0,5700.0,3,34153.0,0,33357.931790977156,-795.0,0,0,0,0,0,1,0,0
20.0,30.0,40.0,450.0,1,24000.0,0,20127.082266703295,-3872.0,0,0,0,0,1,0,0,0
32.0,37.0,12.0,2000.0,2,14208.0,0,13119.129120194682,-1088.0,0,0,0,0,0,0,1,0
19.0,11.0,3.0,100.0,1,627.0,0,579.8543394156177,-47.0,0,0,1,0,0,0,0,0
30.0,23.0,20.0,1100.0,3,13800.0,0,11155.434794993558,-2644.0,0,0,0,0,0,1,0,0
38.0,39.0,40.0,1400.0,1,59280.0,0,64898.56183400771,5618.0,0,0,0,0,0,0,0,1
20.0,12.0,14.0,250.0,3,3360.0,0,3330.8498218712,-29.0,0,0,0,0,0,0,0,1
25.0,14.0,20.0,1050.0,1,7000.0,0,7199.808677138905,199.0,0,0,0,0,1,0,0,0
24.0,16.0,7.0,500.0,2,2688.0,0,2196.4539960105963,-491.0,0,0,1,0,0,0,0,0
23.0,20.0,16.0,1467.0,3,7360.0,0,8006.0884964237775,646.0,0,0,0,0,1,0,0,0
16.0,11.0,5.0,100.0,1,880.0,0,771.7451717487658,-108.0,0,0,0,1,0,0,0,0
16.0,16.0,5.0,100.0,1,1280.0,0,1139.2677151768153,-140.0,0,0,1,0,0,0,0,0
23.0,15.0,7.0,300.0,2,2415.0,0,2265.7686180974197,-149.0,0,0,0,1,0,0,0,0
60.0,15.0,15.0,950.0,3,13500.0,0,11543.494884729409,-1956.0,0,0,1,0,0,0,0,0
17.0,11.0,3.0,250.0,1,561.0,0,617.5425165082426,56.0,0,0,0,0,0,1,0,0
27.0,53.0,50.0,12000.0,2,71550.0,0,74905.89430640356,3355.0,0,0,0,0,0,0,0,1
17.0,16.0,9.0,921.0,2,2448.0,0,2090.346156846143,-357.0,0,1,0,0,0,0,0,0
60.0,25.0,25.0,10000.0,1,37500.0,0,31399.176402850346,-6100.0,0,0,0,0,0,0,1,0
16.0,11.0,11.0,250.0,1,1936.0,0,2101.312188887388,165.0,0,0,0,0,0,1,0,0
44.0,20.0,20.0,1200.0,3,17600.0,0,15394.888441420004,-2205.0,0,1,0,0,0,0,0,0
25.0,25.0,8.0,4800.0,3,5000.0,0,5029.901318894612,29.0,0,1,0,0,0,0,0,0
40.0,20.0,20.0,700.0,2,16000.0,0,14671.650059584246,-1328.0,0,0,0,0,1,0,0,0
18.0,27.0,21.0,1050.0,3,10206.0,0,11459.12473335917,1253.0,0,0,1,0,0,0,0,0
20.0,20.0,20.0,350.0,3,8000.0,0,8804.938060364982,804.0,0,1,0,0,0,0,0,0
21.0,18.0,16.0,422.0,1,6048.0,0,6704.1851097717035,656.0,0,0,0,0,1,0,0,0
19.0,16.0,13.0,317.0,2,3952.0,0,4695.788489986308,743.0,0,0,0,0,0,0,1,0
63.0,56.0,66.0,16400.0,3,232848.0,0,220273.26628792347,-12574.0,0,1,0,0,0,0,0,0
29.0,23.0,22.0,938.0,3,14674.0,0,14000.613358409584,-673.0,0,0,0,1,0,0,0,0
21.0,31.0,16.0,2700.0,2,10416.0,0,11517.338521658432,1101.0,0,0,1,0,0,0,0,0
30.0,30.0,18.0,1750.0,3,16200.0,0,17222.324876993778,1022.0,0,0,0,0,0,0,0,1
29.0,24.0,12.0,3850.0,1,8352.0,0,9944.812521740641,1592.0,1,0,0,0,0,0,0,0
17.0,17.0,13.0,267.0,3,3757.0,0,3544.174843942755,-212.0,0,1,0,0,0,0,0,0
55.0,40.0,40.0,16200.0,3,88000.0,0,90545.70264905346,2545.0,0,0,0,1,0,0,0,0
38.0,27.0,9.0,1400.0,3,9234.0,0,8242.287505574863,-991.0,0,1,0,0,0,0,0,0
100.0,11.0,10.0,6450.0,1,11000.0,0,13180.41781958785,2180.0,0,1,0,0,0,0,0,0
105.0,70.0,3.0,2300.0,3,22050.0,0,23099.693739405844,1049.0,0,0,0,0,0,0,1,0
25.0,18.0,8.0,300.0,2,3600.0,0,3126.4815974174135,-473.0,0,0,0,0,0,0,0,1
50.0,12.0,10.0,600.0,3,6000.0,0,6697.6395752178805,697.0,0,0,0,0,1,0,0,0
20.0,20.0,20.0,3600.0,3,8000.0,0,7835.76164887046,-164.0,0,0,0,0,0,0,0,1
20.0,33.0,24.0,150.0,1,15840.0,0,16255.662697275093,415.0,0,0,0,0,0,0,1,0
16.0,11.0,4.0,400.0,3,704.0,0,791.1414933018352,87.0,1,0,0,0,0,0,0,0
18.0,11.0,6.0,100.0,2,1188.0,0,1244.64402584075,56.0,0,0,1,0,0,0,0,0
53.0,20.0,8.0,800.0,1,8480.0,0,8671.433699992336,191.0,0,0,0,0,0,0,0,1
47.0,23.0,19.0,5250.0,3,20539.0,0,18726.594755698905,-1812.0,0,0,0,1,0,0,0,0
35.0,26.0,4.0,200.0,2,3640.0,0,3268.981740209739,-371.0,0,0,0,0,0,0,1,0
17.0,12.0,11.0,335.0,2,2244.0,0,1915.516637016879,-328.0,0,0,0,0,0,0,1,0
50.0,12.0,12.0,1300.0,3,7200.0,0,7585.815854198984,385.0,0,0,0,0,1,0,0,0
35.0,25.0,2.0,150.0,2,1750.0,0,1498.3790287800452,-251.0,0,0,0,0,0,0,1,0
16.0,11.0,4.0,367.0,2,704.0,0,785.504762378987,81.0,1,0,0,0,0,0,0,0
16.0,11.0,2.0,250.0,2,352.0,0,328.50794043440453,-23.0,0,0,0,0,1,0,0,0
75.0,55.0,25.0,8500.0,1,103125.0,0,120916.13752051456,17791.0,0,0,0,0,0,0,1,0
42.0,15.0,25.0,2150.0,2,15750.0,0,16684.418338003725,934.0,0,0,0,0,0,1,0,0
16.0,11.0,5.0,150.0,2,880.0,0,1034.582266675098,154.0,0,0,0,0,0,0,0,1
27.0,22.0,10.0,650.0,2,5940.0,0,6707.50178283211,767.0,1,0,0,0,0,0,0,0
20.0,32.0,26.0,2700.0,3,16640.0,0,13897.30726383412,-2742.0,0,0,0,1,0,0,0,0
23.0,16.0,22.0,1200.0,3,8096.0,0,6893.681171712484,-1202.0,0,0,0,0,0,0,1,0
55.0,46.0,10.0,6050.0,1,25300.0,0,29492.640162651776,4192.0,0,0,0,0,0,0,1,0
16.0,11.0,6.0,150.0,2,1056.0,0,1117.0522521819134,61.0,0,0,0,0,0,0,0,1
16.0,16.0,20.0,1050.0,3,5120.0,0,5274.643691060181,154.0,0,0,0,0,0,1,0,0
23.0,30.0,7.0,1350.0,2,4830.0,0,5323.64371706683,493.0,0,1,0,0,0,0,0,0
36.0,19.0,6.0,600.0,1,4104.0,0,4091.558642390011,-12.0,1,0,0,0,0,0,0,0
30.0,18.0,18.0,1000.0,2,9720.0,0,7832.8920775614815,-1887.0,0,0,0,0,1,0,0,0
43.0,33.0,8.0,1550.0,1,11352.0,0,12603.325554354924,1251.0,0,0,0,0,0,1,0,0
45.0,35.0,13.0,2700.0,2,20475.0,0,23043.62990607256,2568.0,0,0,0,0,0,1,0,0
19.0,11.0,5.0,200.0,2,1045.0,0,969.550622108289,-75.0,0,0,0,0,1,0,0,0
38.0,28.0,8.0,800.0,2,8512.0,0,7737.011727467658,-774.0,0,0,0,0,0,0,0,1
18.0,15.0,13.0,377.0,2,3510.0,0,3787.166130045944,277.0,0,0,0,1,0,0,0,0
45.0,43.0,22.0,400.0,1,42570.0,0,50782.394951680835,8212.0,0,0,0,0,0,0,0,1
16.0,16.0,5.0,450.0,2,1280.0,0,1296.6390793389983,16.0,0,0,0,0,0,0,1,0
32.0,16.0,51.0,2000.0,2,26112.0,0,23506.125127672458,-2605.0,0,0,0,1,0,0,0,0
16.0,11.0,2.0,300.0,1,352.0,0,374.461283668373,22.0,1,0,0,0,0,0,0,0
26.0,14.0,14.0,250.0,1,5096.0,0,5293.712777527527,197.0,0,0,0,0,0,0,1,0
60.0,15.0,15.0,1950.0,2,13500.0,0,14961.734133855596,1461.0,0,0,0,0,0,0,0,1
16.0,11.0,15.0,500.0,3,2640.0,0,2775.3467931441,135.0,0,0,0,1,0,0,0,0
70.0,70.0,15.0,7900.0,3,73500.0,0,72424.09720177189,-1075.0,0,0,0,1,0,0,0,0
41.0,34.0,9.0,1800.0,2,12546.0,0,10744.023564558891,-1801.0,0,1,0,0,0,0,0,0
37.0,23.0,3.0,900.0,1,2553.0,0,2975.6507839440114,422.0,0,0,1,0,0,0,0,0
16.0,11.0,2.0,200.0,2,352.0,0,376.58443624592576,24.0,0,0,0,1,0,0,0,0
80.0,28.0,70.0,4500.0,2,156800.0,0,134597.97162498627,-22202.0,0,0,1,0,0,0,0,0
21.0,15.0,7.0,250.0,3,2205.0,0,2015.3174875393554,-189.0,0,0,0,0,0,0,1,0
16.0,12.0,25.0,550.0,2,4800.0,0,4257.819498271346,-542.0,0,0,0,0,0,1,0,0
39.0,28.0,12.0,1100.0,2,13104.0,0,13939.166116989061,835.0,0,0,1,0,0,0,0,0
40.0,40.0,20.0,3600.0,2,32000.0,0,37931.90604966709,5931.0,0,0,0,0,1,0,0,0
16.0,11.0,3.0,100.0,3,528.0,0,433.0187594868492,-94.0,0,0,0,0,0,0,0,1
16.0,16.0,18.0,150.0,1,4608.0,0,4877.891177939879,269.0,0,0,0,0,0,0,0,1
18.0,16.0,13.0,3775.0,2,3744.0,0,4061.059651013712,317.0,0,0,0,0,0,0,1,0
25.0,20.0,20.0,1400.0,3,10000.0,0,8980.673005032408,-1019.0,0,0,0,0,0,0,0,1
22.0,18.0,7.0,900.0,2,2772.0,0,2284.067276178931,-487.0,0,0,0,1,0,0,0,0
20.0,20.0,12.0,250.0,1,4800.0,0,4132.100732676606,-667.0,0,0,0,0,0,1,0,0
21.0,16.0,9.0,350.0,1,3024.0,0,3226.5911334600155,202.0,0,0,0,0,0,0,0,1
18.0,27.0,32.0,1800.0,2,15552.0,0,15136.392349360141,-415.0,0,0,0,1,0,0,0,0
50.0,50.0,8.0,5050.0,3,20000.0,0,22031.38002859333,2031.0,0,0,0,0,0,1,0,0
50.0,50.0,50.0,27100.0,1,125000.0,0,145439.7688943698,20439.0,0,0,1,0,0,0,0,0
65.0,38.0,8.0,1500.0,1,19760.0,0,17291.12391930729,-2468.0,0,0,0,0,0,1,0,0
16.0,11.0,11.0,500.0,3,1936.0,0,1863.9960970731152,-72.0,0,0,0,0,1,0,0,0
16.0,16.0,10.0,350.0,3,2560.0,0,2548.5144960777116,-11.0,0,0,0,0,0,1,0,0
16.0,17.0,12.0,500.0,1,3264.0,0,3203.671546276564,-60.0,0,1,0,0,0,0,0,0
20.0,20.0,20.0,1000.0,1,8000.0,0,8630.963365085134,630.0,0,0,1,0,0,0,0,0
24.0,24.0,11.0,300.0,1,6336.0,0,6721.743482615811,385.0,0,0,0,0,0,1,0,0
16.0,20.0,2.0,250.0,2,640.0,0,651.7066195175624,11.0,0,0,0,0,0,1,0,0
40.0,40.0,40.0,10700.0,3,64000.0,0,63702.94912227703,-297.0,0,0,0,0,0,1,0,0
32.0,22.0,21.0,1700.0,1,14784.0,0,15675.951965361088,891.0,0,0,0,0,0,0,1,0
39.0,25.0,28.0,7700.0,1,27300.0,0,23620.30316507345,-3679.0,1,0,0,0,0,0,0,0
20.0,35.0,60.0,5200.0,1,42000.0,0,44998.86541171982,2998.0,0,0,0,0,0,1,0,0
17.0,14.0,10.0,125.0,2,2380.0,0,2345.0239760361856,-34.0,1,0,0,0,0,0,0,0
58.0,58.0,28.0,15700.0,3,94192.0,0,83462.9155806574,-10729.0,1,0,0,0,0,0,0,0
16.0,11.0,11.0,350.0,3,1936.0,0,1908.848205261693,-27.0,0,1,0,0,0,0,0,0
16.0,13.0,10.0,213.0,3,2080.0,0,1944.4618947355789,-135.0,0,0,0,0,1,0,0,0
16.0,11.0,11.0,150.0,2,1936.0,0,1800.915212614428,-135.0,0,0,0,0,0,0,1,0
56.0,15.0,15.0,18200.0,3,12600.0,0,12963.172414078763,363.0,0,1,0,0,0,0,0,0
18.0,15.0,21.0,850.0,2,5670.0,0,5555.741026544594,-114.0,0,0,0,0,1,0,0,0
16.0,16.0,20.0,1050.0,3,5120.0,0,4639.3053564312095,-480.0,0,1,0,0,0,0,0,0
16.0,11.0,9.0,200.0,3,1584.0,0,1277.3929336976473,-306.0,0,0,1,0,0,0,0,0
16.0,11.0,15.0,300.0,3,2640.0,0,3026.6822598753274,386.0,0,0,0,0,0,0,0,1
23.0,13.0,9.0,200.0,2,2691.0,0,3146.2710853792996,455.0,0,0,0,0,1,0,0,0
20.0,25.0,25.0,800.0,1,12500.0,0,10347.729345794576,-2152.0,0,0,0,0,0,0,0,1
24.0,14.0,7.0,200.0,3,2352.0,0,2103.1578426515503,-248.0,0,1,0,0,0,0,0,0
46.0,14.0,10.0,698.0,2,6440.0,0,6703.3123704243535,263.0,1,0,0,0,0,0,0,0
17.0,12.0,4.0,350.0,3,816.0,0,972.7545464019983,156.0,0,0,0,1,0,0,0,0
24.0,17.0,5.0,1000.0,2,2040.0,0,1875.2865288728055,-164.0,0,0,0,1,0,0,0,0
21.0,28.0,13.0,783.0,1,7644.0,0,7568.275880137774,-75.0,0,0,1,0,0,0,0,0
20.0,20.0,20.0,600.0,1,8000.0,0,7219.453688026114,-780.0,0,0,0,0,0,0,1,0
55.0,30.0,30.0,11650.0,2,49500.0,0,56204.726052899634,6704.0,0,0,0,0,0,0,1,0
16.0,11.0,2.0,400.0,3,352.0,0,283.06115508013454,-68.0,0,1,0,0,0,0,0,0
40.0,40.0,10.0,3050.0,1,16000.0,0,18662.224292889536,2662.0,0,1,0,0,0,0,0,0
16.0,11.0,3.0,100.0,1,528.0,0,470.0458131040014,-57.0,0,0,0,0,0,1,0,0
40.0,26.0,25.0,16500.0,3,26000.0,0,30384.358636957688,4384.0,0,0,0,1,0,0,0,0
34.0,24.0,14.0,750.0,1,11424.0,0,10999.138613337165,-424.0,0,0,0,0,1,0,0,0
36.0,20.0,4.0,250.0,2,2880.0,0,2804.4054732333884,-75.0,0,1,0,0,0,0,0,0
84.0,20.0,14.0,2300.0,1,23520.0,0,21927.17298316315,-1592.0,0,0,0,0,0,0,0,1
33.0,26.0,12.0,1350.0,3,10296.0,0,11076.454092794751,780.0,0,0,1,0,0,0,0,0
17.0,20.0,20.0,530.0,2,6800.0,0,6134.143206144894,-665.0,0,0,0,1,0,0,0,0
20.0,20.0,20.0,1300.0,1,8000.0,0,8025.70352935369,25.0,0,0,0,0,0,1,0,0
57.0,36.0,14.0,4000.0,2,28728.0,0,30318.659734312136,1590.0,0,0,1,0,0,0,0,0
20.0,20.0,20.0,8150.0,3,8000.0,0,8495.496514537394,495.0,0,0,0,1,0,0,0,0
16.0,11.0,2.0,2200.0,2,352.0,0,379.20519697487885,27.0,0,1,0,0,0,0,0,0
20.0,20.0,25.0,1150.0,1,10000.0,0,11059.558052880106,1059.0,0,0,0,0,0,0,0,1
16.0,11.0,2.0,200.0,1,352.0,0,394.60705135636226,42.0,0,0,1,0,0,0,0,0
16.0,16.0,20.0,400.0,3,5120.0,0,5224.110299406343,104.0,0,1,0,0,0,0,0,0
29.0,23.0,12.0,600.0,3,8004.0,0,7307.5801181307015,-696.0,0,0,0,1,0,0,0,0
16.0,16.0,10.0,1200.0,2,2560.0,0,2292.7993691942497,-267.0,0,0,0,0,0,1,0,0
61.0,35.0,63.0,10664.0,1,134505.0,0,131007.75023443537,-3497.0,0,0,0,0,0,0,1,0
50.0,36.0,12.0,1800.0,2,21600.0,0,17947.173807202016,-3652.0,0,0,0,1,0,0,0,0
16.0,11.0,2.0,500.0,1,352.0,0,375.51313062702707,23.0,0,0,0,0,0,0,0,1
19.0,19.0,12.0,258.0,1,4332.0,0,4024.934921699864,-307.0,0,0,0,0,0,0,0,1
16.0,37.0,44.0,1400.0,3,26048.0,0,29560.59983931048,3512.0,0,0,0,0,0,1,0,0
35.0,35.0,7.0,400.0,2,8575.0,0,7010.169196651979,-1564.0,0,0,1,0,0,0,0,0
30.0,30.0,10.0,1300.0,1,9000.0,0,10251.978001736576,1251.0,1,0,0,0,0,0,0,0
30.0,25.0,10.0,1000.0,2,7500.0,0,6253.73990423111,-1246.0,0,0,1,0,0,0,0,0
30.0,18.0,10.0,1300.0,1,5400.0,0,5028.569463527486,-371.0,0,0,0,0,0,1,0,0
38.0,19.0,36.0,3305.0,3,25992.0,0,22799.158735620716,-3192.0,0,0,0,0,0,0,1,0
75.0,50.0,15.0,6000.0,3,56250.0,0,55472.957177705095,-777.0,0,0,0,0,0,1,0,0
35.0,25.0,5.0,300.0,3,4375.0,0,3784.0806776845648,-590.0,0,1,0,0,0,0,0,0
20.0,15.0,2.0,250.0,1,600.0,0,495.6233094379037,-104.0,0,0,0,0,0,0,0,1
18.0,11.0,11.0,400.0,2,2178.0,0,2118.653473220291,-59.0,0,0,0,0,0,1,0,0
16.0,30.0,10.0,250.0,3,4800.0,0,4964.149028118588,164.0,0,1,0,0,0,0,0,0
29.0,22.0,19.0,1250.0,1,12122.0,0,11112.221166244264,-1009.0,0,0,1,0,0,0,0,0
40.0,40.0,6.0,950.0,3,9600.0,0,11299.60880456556,1699.0,0,0,0,0,0,0,0,1
30.0,17.0,34.0,2000.0,1,17340.0,0,19833.6790529552,2493.0,0,0,0,0,0,0,0,1
71.0,44.0,81.0,13575.0,1,253044.0,0,252522.53582937195,-521.0,0,0,0,0,0,0,0,1
17.0,16.0,16.0,667.0,3,4352.0,0,3963.8248586614955,-388.0,0,0,1,0,0,0,0,0
17.0,12.0,11.0,267.0,2,2244.0,0,2096.454200304611,-147.0,0,0,0,0,0,0,1,0
45.0,40.0,20.0,1750.0,3,36000.0,0,32787.21026252077,-3212.0,1,0,0,0,0,0,0,0
16.0,11.0,12.0,150.0,1,2112.0,0,1864.2299798350182,-247.0,0,1,0,0,0,0,0,0
65.0,45.0,7.0,10550.0,3,20475.0,0,19857.66613578353,-617.0,0,0,1,0,0,0,0,0
100.0,16.0,35.0,1725.0,1,56000.0,0,50033.061454055525,-5966.0,0,0,0,0,0,0,1,0
45.0,31.0,10.0,700.0,1,13950.0,0,14686.36879303044,736.0,0,1,0,0,0,0,0,0
34.0,16.0,16.0,400.0,3,8704.0,0,9064.21495745863,360.0,1,0,0,0,0,0,0,0
30.0,20.0,10.0,300.0,1,6000.0,0,6162.39265172878,162.0,0,1,0,0,0,0,0,0
60.0,25.0,25.0,5850.0,2,37500.0,0,32133.2167119972,-5366.0,0,0,0,0,0,1,0,0
17.0,13.0,11.0,267.0,1,2431.0,0,2744.4185993239357,313.0,0,0,0,0,0,1,0,0
39.0,25.0,12.0,1500.0,2,11700.0,0,9524.356703632478,-2175.0,0,0,0,1,0,0,0,0
24.0,14.0,16.0,400.0,2,5376.0,0,5720.247639266634,344.0,1,0,0,0,0,0,0,0
31.0,31.0,32.0,1300.0,2,30752.0,0,30766.537350379327,14.0,0,0,0,0,0,0,0,1
16.0,14.0,10.0,400.0,3,2240.0,0,1930.713770993406,-309.0,0,0,1,0,0,0,0,0
25.0,19.0,2.0,150.0,3,950.0,0,950.605675729493,0.0,1,0,0,0,0,0,0,0
25.0,14.0,13.0,650.0,1,4550.0,0,4967.701132965494,417.0,0,0,0,1,0,0,0,0
32.0,38.0,8.0,706.0,1,9728.0,0,11640.348507741655,1912.0,0,0,0,0,0,0,1,0
25.0,25.0,10.0,300.0,2,6250.0,0,5586.981077403381,-663.0,0,0,0,0,0,1,0,0
75.0,50.0,5.0,4850.0,2,18750.0,0,16071.014085728075,-2678.0,0,0,0,0,0,0,1,0
20.0,15.0,24.0,825.0,2,7200.0,0,7357.08883081252,157.0,0,0,0,0,1,0,0,0
46.0,15.0,3.0,600.0,1,2070.0,0,1736.6367575533325,-333.0,0,0,0,1,0,0,0,0
23.0,11.0,9.0,700.0,1,2277.0,0,2610.9609253950002,333.0,0,1,0,0,0,0,0,0
40.0,27.0,10.0,300.0,2,10800.0,0,9062.402485124165,-1737.0,0,0,0,0,0,0,1,0
17.0,17.0,14.0,1270.0,2,4046.0,0,3772.304479108712,-273.0,0,0,0,0,0,0,1,0
20.0,11.0,2.0,450.0,2,440.0,0,430.9439420564209,-9.0,0,0,0,0,1,0,0,0
18.0,13.0,8.0,150.0,1,1872.0,0,1761.3064115979137,-110.0,0,0,0,0,0,1,0,0
16.0,11.0,3.0,200.0,1,528.0,0,578.6010698398416,50.0,0,0,0,0,0,1,0,0
33.0,44.0,88.0,10893.0,3,127776.0,0,147441.12153703644,19665.0,0,0,1,0,0,0,0,0
25.0,20.0,7.0,1800.0,3,3500.0,0,4122.79464349175,622.0,0,1,0,0,0,0,0,0
20.0,22.0,33.0,1220.0,2,14520.0,0,15173.727614922398,653.0,0,0,0,0,0,0,1,0
30.0,22.0,19.0,360.0,2,12540.0,0,14608.451420416395,2068.0,0,0,0,1,0,0,0,0
22.0,15.0,11.0,175.0,3,3630.0,0,4320.054107984232,690.0,0,0,1,0,0,0,0,0
50.0,70.0,13.0,1900.0,3,45500.0,0,41279.37251557989,-4220.0,0,0,0,0,0,0,1,0
20.0,20.0,20.0,250.0,2,8000.0,0,6530.015624297453,-1469.0,0,1,0,0,0,0,0,0
85.0,50.0,11.0,6950.0,1,46750.0,0,43886.08096925388,-2863.0,0,1,0,0,0,0,0,0
55.0,40.0,5.0,1100.0,2,11000.0,0,9028.629561453134,-1971.0,0,0,0,0,0,0,0,1
17.0,24.0,7.0,300.0,3,2856.0,0,2524.9949213826762,-331.0,0,0,0,0,0,0,1,0
58.0,58.0,28.0,16500.0,2,94192.0,0,108372.35711882992,14180.0,0,0,0,1,0,0,0,0
16.0,19.0,23.0,300.0,2,6992.0,0,8304.989207628756,1312.0,0,1,0,0,0,0,0,0
