Max_Weight_kg,Max_Volume_m,current_weight,current_volume,num_items_on_aircarft,item_weight,item_volume,weight_left,volume_left,weight_ratio,volume_ratio,label
31140.0,207.6,25042.604218718898,49.42946951969707,9,14.5,846.45,6097.395781281102,158.17053048030292,0.0023780644258220335,5.351502533867436,1
8000.0,50.0,3535.5746286050794,16.101630099949467,8,0.55,246.4,4464.42537139492,33.89836990005053,0.00012319614600365803,7.268785887277925,1
15000.0,90.0,2307.995154187831,68.30523902869054,13,0.4,67.5,12692.00484581217,21.694760971309464,3.151590350207496e-05,3.1113501078862402,1
103000.0,550.0,72912.45260222317,507.81688175919106,1,0.303,54.88,30087.547397776827,42.18311824080894,1.0070611472050995e-05,1.300994354796499,1
39000.0,265.0,45974.55397569565,244.19425395757253,9,13.85,425.0,-6974.55397569565,20.805746042427472,-0.001985790066325263,20.427048311859792,0
103000.0,550.0,5400.90664618174,198.42800843630627,12,0.5,19.6,97599.09335381826,351.5719915636937,5.122998409239999e-06,0.05574960581209865,1
17120.0,114.1,287.64116211236126,102.60789524330856,0,0.3,40.96,16832.358837887637,11.492104756691432,1.782281395444784e-05,3.564185786939047,1
45000.0,300.0,25765.99236453283,112.4047228608348,7,0.05,10.56,19234.00763546717,187.5952771391652,2.5995622412669384e-06,0.05629139552311224,1
23020.0,153.9,17066.96646385134,146.6241527413422,3,0.1,4.32,5953.033536148661,7.275847258657819,1.6798158346659885e-05,0.593745202816656,1
24020.0,160.1,27387.488852409104,34.728467943374596,1,0.55,45.0,-3367.488852409104,125.3715320566254,-0.000163326450143957,0.3589331557401892,1
23500.0,158.4,26105.7929571002,52.62891931487953,9,1.55,25.6,-2605.7929571001987,105.77108068512047,-0.0005948285324708656,0.24203212817857878,0
13040.0,86.9,1508.4824151055068,98.70727797285487,1,0.8,428.75,11531.517584894493,-11.807277972854862,6.937508389863367e-05,-36.3123522032814,1
23640.0,157.6,27824.19859125556,123.30828363188486,9,7.05,246.0,-4184.198591255561,34.29171636811513,-0.001684910466825955,7.173743949865103,0
26300.0,175.0,26923.990592225593,56.42178582452257,3,2.8,3.52,-623.990592225593,118.57821417547743,-0.004487247146628383,0.029685047922090448,1
22640.0,150.9,13021.220785637714,16.533792826482912,4,0.1,11.88,9618.779214362286,134.3662071735171,1.0396329696422246e-05,0.0884150871077531,1
25000.0,166.67,12089.1768391333,165.19946851544353,8,0.45,48.0,12910.8231608667,1.47053148455646,3.4854477856153764e-05,32.641237445684645,1
26400.0,176.0,6521.414112179242,103.5600078743369,5,0.6,42.0,19878.58588782076,72.4399921256631,3.0183233523538796e-05,0.5797902261964847,1
23020.0,153.9,22845.750168964805,157.51138957269217,2,0.2,6.4,174.2498310351948,-3.611389572692161,0.0011477772900211705,-1.772171526596217,1
24400.0,162.8,14548.685296126987,108.22544196528563,6,0.45,50.0,9851.314703873013,54.574558034714386,4.567918226969287e-05,0.9161778104005468,1
19530.0,130.17,17089.20293569181,135.93479465699048,0,0.5,75.0,2440.79706430819,-5.764794656990489,0.00020485111487007911,-13.01000598851508,1
91190.0,607.9,57209.16558512222,593.931708999045,13,0.683,63.84,33980.83441487778,13.968291000954991,2.0099565291453335e-05,4.570351192231331,1
111000.0,704.6,104950.33505705328,807.4376721779669,13,1.1,33.35,6049.664942946722,-102.83767217796685,0.00018182825167874082,-0.32429750322025275,1
111000.0,704.6,88569.12344318343,388.0848678964281,8,1.75,40.96,22430.87655681657,316.51513210357194,7.801745934846987e-05,0.12940929426776202,1
23500.0,158.4,8512.562072067882,10.191189198475383,12,0.5,41.16,14987.437927932118,148.20881080152463,3.3361272445024624e-05,0.27771628083166766,1
17120.0,114.1,19839.430194143577,130.58028096755388,13,0.2,8.36,-2719.430194143577,-16.48028096755388,-7.354481850802951e-05,-0.5072729356818596,0
9450.0,63.0,2669.2645999906995,28.394883916985783,14,1.0,100.0,6780.7354000093,34.60511608301422,0.00014747662913541085,2.889746038428652,1
43500.0,390.0,14134.566272572114,395.31185153885974,8,0.4,41.25,29365.433727427888,-5.311851538859742,1.3621457244568833e-05,-7.7656552454231615,1
35000.0,187.0,23179.7989101961,139.61156870483225,13,2.55,600.0,11820.2010898039,47.38843129516775,0.00021573237040644732,12.661317771872834,1
91190.0,607.9,100662.32295223225,716.4875127020596,10,2.0,255.0,-9472.32295223225,-108.5875127020596,-0.0002111414497053039,-2.3483363418407106,0
117000.0,625.0,112769.37229323862,106.62509067502025,6,0.268,20.52,4230.627706761385,518.3749093249797,6.334757357834515e-05,0.03958524919181678,1
9450.0,63.0,4106.708679245426,10.881386803857133,3,0.5,180.0,5343.291320754574,52.11861319614287,9.357528345203817e-05,3.453660516041143,1
26400.0,176.0,28966.69255735373,178.50979174463527,10,0.15,28.16,-2566.69255735373,-2.5097917446352653,-5.8440968953870945e-05,-11.22005890737809,0
23500.0,158.4,26040.43650380769,24.67163268397519,8,0.3,32.48,-2540.4365038076903,133.72836731602482,-0.0001180899422868629,0.24288040308129508,0
22640.0,150.9,15557.329680537861,137.1101814103326,2,4.0,350.0,7082.670319462139,13.78981858966742,0.0005647587447976829,25.381042712281143,1
24400.0,162.8,6766.99393093533,47.21403783759173,2,0.2,35.2,17633.00606906467,115.58596216240828,1.1342365516424193e-05,0.3045352483721657,1
111000.0,704.6,42685.29437696251,488.9143501727043,13,0.45,48.0,68314.70562303749,215.68564982729572,6.587161517997689e-06,0.2225460980639582,1
19530.0,130.17,15410.966343653718,88.38124271262213,9,4.9,345.96,4119.033656346282,41.78875728737786,0.0011895994079244453,8.278781523510736,1
43500.0,390.0,26573.213678722375,425.33632508573163,2,0.45,30.24,16926.786321277625,-35.33632508573163,2.658508185973539e-05,-0.8557766203024647,1
24400.0,162.8,2748.1804148487026,111.84278144997336,11,0.2,21.12,21651.819585151297,50.95721855002665,9.237098951624457e-06,0.41446531397313957,1
17120.0,114.1,10605.846320084482,122.0685535094348,5,0.9,25.6,6514.153679915518,-7.9685535094348126,0.0001381606950165645,-3.212628638600229,1
117000.0,625.0,136980.30018817278,111.57726613411906,14,0.8,125.0,-19980.300188172783,513.4227338658809,-4.0039438472180446e-05,0.24346409208515704,1
15000.0,90.0,16370.5921705558,30.84445411926722,0,3.3,236.25,-1370.5921705557994,59.15554588073278,-0.0024077184105535275,3.9937083241968585,0
23000.0,125.0,19273.056755780322,143.50054035384804,9,0.4,76.8,3726.9432442196776,-18.500540353848038,0.00010732656058367821,-4.151230325294592,1
24400.0,162.8,26993.19015002235,12.577443620016656,12,1.975,141.9,-2593.1901500223503,150.22255637998336,-0.000761610173763998,0.9445984842414066,1
70000.0,475.0,78.5734626421788,423.61369470593377,4,0.45,28.08,69921.42653735782,51.38630529406623,6.4357954675472325e-06,0.5464490839117289,1
25000.0,166.67,19999.589987017396,142.20300286281315,5,1.5,60.0,5000.410012982604,24.466997137186837,0.00029997540117821593,2.4522828531550567,1
17120.0,114.1,2749.027851540746,3.513156405518434,10,0.25,122.5,14370.972148459254,110.58684359448156,1.7396178727505703e-05,1.1077266961473002,1
31140.0,207.6,35077.45339508273,239.4681777295365,5,1.4,146.25,-3937.4533950827317,-31.868177729536512,-0.00035555976411147936,-4.589217677597806,0
9450.0,63.0,10729.905836818409,19.976856883414317,6,0.8,79.2,-1279.9058368184087,43.023143116585686,-0.0006250459819869929,1.8408696441473678,0
140000.0,858.0,89743.48029773042,272.4236132588491,5,0.35,47.52,50256.51970226958,585.5763867411508,6.964270547712236e-06,0.08115081310451648,1
9450.0,63.0,11057.356589100196,57.95925694393908,11,0.2,3.52,-1607.3565891001963,5.0407430560609185,-0.00012442789700845946,0.6983096068461564,1
22640.0,150.9,9957.039617604176,23.12174356835517,5,0.275,28.56,12682.960382395824,127.77825643164483,2.168263494381188e-05,0.2235122044552706,1
39000.0,265.0,17390.53843818059,144.88954895396134,9,0.9,160.0,21609.46156181941,120.11045104603866,4.164842318646722e-05,1.3321072169362211,1
19530.0,130.17,15442.483755618774,90.609603827712,5,5.3,123.48,4087.516244381226,39.560396172287994,0.0012966309322902008,3.1213033444087257,1
23500.0,158.4,25071.53781916053,130.80545563438125,7,9.8,586.21,-1571.5378191605305,27.59454436561876,-0.006235930110463905,21.243691180010686,0
24400.0,162.8,5667.213985746388,114.61393175828856,4,13.175,689.7,18732.786014253612,48.18606824171145,0.0007033123631088267,14.313265448989414,1
35000.0,187.0,15146.833625396228,165.84648508515707,13,4.9,1009.8,19853.166374603774,21.15351491484293,0.00024681201513635035,47.73674523257132,1
47000.0,426.0,49374.69339785538,423.976699879209,6,5.95,435.6,-2374.693397855379,2.0233001207910206,-0.0025055866192575096,215.2917306889544,0
9450.0,63.0,9792.287396249778,35.304663664189874,5,0.3,35.2,-342.2873962497779,27.695336335810126,-0.000876456463671648,1.270972061946555,0
31140.0,207.6,24735.480944398423,199.49306218098243,14,0.317,24.32,6404.519055601577,8.10693781901756,4.9496300533799854e-05,2.999899289106418,1
17120.0,114.1,10488.614712715113,79.48001899622126,6,7.417,516.12,6631.385287284887,34.61998100377873,0.0011184691700997966,14.908153330168286,1
25000.0,166.67,24724.29666068973,67.40038616780186,2,1.55,351.12,275.70333931026835,99.26961383219813,0.00562198484158979,3.537033971508008,1
24400.0,162.8,20507.067843588793,125.22051125073348,5,2.7,241.92,3892.932156411207,37.57948874926653,0.0006935646168042896,6.43755414493678,1
20400.0,136.0,15045.565326777607,64.24468272328546,7,0.3,30.0,5354.434673222393,71.75531727671454,5.60283238572834e-05,0.41808747728369233,1
24400.0,162.8,19194.51727733591,141.07092034146305,5,0.15,7.92,5205.482722664088,21.72907965853696,2.881577136316312e-05,0.36448849928164706,1
26400.0,176.0,18613.704136857734,20.82794440809713,7,0.95,12.0,7786.295863142266,155.17205559190288,0.00012200923476013473,0.07733351135223776,1
17120.0,114.1,6532.546068064277,25.278088936236145,12,0.75,120.0,10587.453931935723,88.82191106376385,7.083856088071191e-05,1.3510179775667732,1
23500.0,158.4,7720.298119162342,156.69568611372964,3,0.15,156.25,15779.701880837658,1.70431388627037,9.505883008642203e-06,91.67906779358655,1
39000.0,265.0,21248.051312377684,196.727098447803,0,0.25,27.0,17751.948687622316,68.272901552197,1.4082960940520939e-05,0.39547168775133834,1
47000.0,426.0,54843.18711238504,475.2954422055967,14,0.4,10.24,-7843.187112385043,-49.295442205596714,-5.099967581027954e-05,-0.20772711937584626,0
24400.0,162.8,24893.943853700428,181.8470391874513,11,0.45,75.0,-493.943853700428,-19.047039187451276,-0.0009110347209299526,-3.937620078349615,0
70000.0,475.0,22129.907175867873,23.43010557362234,0,1.15,18.0,47870.09282413212,451.5698944263777,2.4023350115507655e-05,0.03986093887637081,1
9450.0,63.0,9432.601312974879,71.66159765615156,3,0.567,31.35,17.398687025121035,-8.661597656151557,0.03258866410969258,-3.6194250603593856,1
23020.0,153.9,24733.32317061146,152.0285978173414,3,0.1,12.8,-1713.3231706114602,1.8714021826586134,-5.836610499038402e-05,6.839787448590127,0
47000.0,426.0,19963.73677083831,255.37707810640487,0,0.35,8.16,27036.26322916169,170.62292189359513,1.2945575985128727e-05,0.04782475801969931,1
22640.0,150.9,11791.670863350198,180.57473566207267,6,0.4,30.24,10848.329136649802,-29.674735662072663,3.687203761284999e-05,-1.0190487074059604,1
24020.0,160.1,23152.553553491813,31.19878308856164,7,0.45,64.8,867.4464465081874,128.90121691143835,0.0005187640128017847,0.5027105333055959,1
8000.0,50.0,8815.757788416735,22.157676189342656,12,0.2,29.92,-815.7577884167349,27.842323810657344,-0.0002451708130587894,1.0746229060781367,0
23500.0,158.4,23735.25050024147,63.78374371531501,14,0.35,16.15,-235.25050024146913,94.616256284685,-0.0014877758012353803,0.17068948258444916,1
23640.0,157.6,14506.031061860498,8.299045871990776,14,0.1,11.9,9133.968938139502,149.3009541280092,1.0948143207658078e-05,0.07970478145834402,1
23640.0,157.6,26031.418806167072,11.598295221463598,0,0.35,80.0,-2391.418806167072,146.0017047785364,-0.00014635663115292256,0.5479388036832151,0
23000.0,125.0,68.83645899231388,127.41431685429971,8,1.05,83.3,22931.163541007685,-2.414316854299713,4.5789215975739786e-05,-34.5025278493073,1
23500.0,158.4,16538.46886109231,15.712946182011407,5,0.1,19.44,6961.531138907689,142.6870538179886,1.436465599165962e-05,0.13624221219505606,1
26400.0,176.0,4124.782036925968,55.83468976247238,9,1.5,87.12,22275.217963074032,120.16531023752762,6.733940841428503e-05,0.7250012428944006,1
24400.0,162.8,16653.686665722988,155.1256229629009,0,13.9,640.0,7746.3133342770125,7.674377037099106,0.0017944019817399922,83.3943802228849,1
17120.0,114.1,10638.608792211113,123.37457873143963,14,10.55,611.52,6481.391207788887,-9.274578731439632,0.0016277369564876756,-65.93507733802535,1
24400.0,162.8,26169.98061185274,144.65648234416713,13,0.55,21.6,-1769.9806118527413,18.14351765583288,-0.0003107378671990204,1.1905077735875622,0
24400.0,162.8,13586.28128582294,78.49379577034037,14,2.98,54.91,10813.71871417706,84.30620422965964,0.0002755758752830854,0.6513162328967239,1
17120.0,114.1,4769.734661218249,14.715490515813553,12,1.5,91.14,12350.265338781752,99.38450948418644,0.00012145488042012443,0.917044311593221,1
24020.0,160.1,22151.485013144742,9.459308855438193,4,0.49,25.74,1868.514986855258,150.6406911445618,0.0002622403369439588,0.17087016551476478,1
58000.0,438.0,3851.705141994886,247.34240167127697,8,0.3,29.64,54148.294858005116,190.65759832872303,5.540340665964823e-06,0.1554619385975593,1
24020.0,160.1,5953.842632739095,137.42792690768005,7,5.9,1314.0,18066.157367260905,22.67207309231995,0.0003265774718848223,57.95676190230478,1
23500.0,158.4,11513.281188889783,45.00378702335832,10,0.6,84.0,11986.718811110217,113.39621297664169,5.005539959724576e-05,0.7407654722696742,1
25000.0,166.67,19034.889849881016,84.93007801885055,11,0.25,44.88,5965.110150118984,81.73992198114944,4.191037443845072e-05,0.5490585060907149,1
47000.0,426.0,37709.96137016472,22.12042820421476,6,0.3,120.0,9290.038629835282,403.87957179578524,3.229265366069059e-05,0.2971182701054206,1
22640.0,150.9,11381.915396633856,96.8515047237708,4,0.85,8.16,11258.084603366144,54.048495276229204,7.55012979446211e-05,0.15097552313566973,1
31140.0,207.6,36275.8234456716,126.18128183709028,2,0.325,57.33,-5135.823445671602,81.41871816290971,-6.3280991549113e-05,0.7041378271413127,1
58000.0,438.0,66281.7636872045,379.7126567917905,7,1.75,72.0,-8281.763687204497,58.287343208209506,-0.00021130764729680653,1.235259574407906,0
23640.0,157.6,25815.71081596922,115.95351574554535,2,1.0,246.96,-2175.7108159692216,41.64648425445465,-0.0004596199058808035,5.929912176048142,0
45000.0,300.0,42682.88540362518,4.0367993272310665,13,0.2,3.52,2317.1145963748204,295.96320067276895,8.63142462727525e-05,0.011893370459925893,1
24400.0,162.8,18990.424861009455,68.2234100745809,3,0.8,191.66,5409.575138990545,94.57658992541911,0.00014788592066795807,2.026505693688395,1
8000.0,50.0,8579.984283798014,38.93685056824001,13,20.8,1200.0,-579.9842837980141,11.063149431759989,-0.035863040804579575,108.46819876506888,0
23500.0,158.4,24152.84410381489,184.73790811610246,6,0.6,128.8,-652.8441038148885,-26.337908116102454,-0.0009190555561625831,-4.890289856070392,0
111000.0,704.6,124911.10562405281,671.8000808457639,4,0.6,250.0,-13911.105624052812,32.799919154236136,-4.313100743090535e-05,7.621969773841426,0
39000.0,265.0,35293.903033918534,169.38572105016968,5,0.5,12.24,3706.0969660814662,95.61427894983032,0.0001349128218827333,0.12801435106160333,1
70000.0,475.0,64468.50040845809,286.426156740986,4,0.117,36.96,5531.499591541913,188.57384325901398,2.1151587927033454e-05,0.19599748918112903,1
20400.0,136.0,12086.77080032337,51.1195662487566,14,7.1,428.4,8313.22919967663,84.8804337512434,0.0008540604172710787,5.047099502441279,1
25900.0,172.5,11544.422940226783,119.12509203135355,11,0.44,67.2,14355.577059773217,53.374907968646454,3.06501088836272e-05,1.2590185407056094,1
20500.0,136.7,22095.23006028218,70.60780420499175,4,5.15,180.0,-1595.2300602821815,66.09219579500824,-0.0032283744717783135,2.7234682569001083,0
111000.0,704.6,19228.3681736609,494.16413558071326,1,0.4,96.0,91771.6318263391,210.43586441928676,4.3586453900325944e-06,0.45619599971099534,1
117000.0,625.0,40264.01383714049,740.2725180898404,10,1.0,288.75,76735.98616285951,-115.27251808984045,1.303169542728796e-05,-2.5049335894604927,1
18000.0,90.0,14572.4739248848,51.06114735221474,1,0.617,44.1,3427.5260751152,38.93885264778526,0.00018001321836749244,1.1325448971584786,1
23020.0,153.9,18082.530773409533,8.692980026151574,9,0.15,21.28,4937.469226590467,145.20701997384845,3.037993617495444e-05,0.14654938760731476,1
25000.0,166.67,2552.0344183814937,55.40332008554653,14,5.1,174.0,22447.965581618508,111.26667991445345,0.00022719208033484053,1.563810464821707,1
140000.0,858.0,114673.16177232887,42.673993722723694,6,0.1,14.28,25326.838227671135,815.3260062772763,3.948380729450684e-06,0.01751446644966846,1
23640.0,157.6,4331.2214560817965,46.67787669228983,5,0.3,67.5,19308.778543918204,110.92212330771017,1.553697450629034e-05,0.6085350458376327,1
20840.0,138.9,49.75461000694439,58.19638440036801,5,1.4,345.96,20790.245389993055,80.703615599632,6.733927251318164e-05,4.286796733240546,1
140000.0,858.0,19098.967434076094,882.5411183049335,4,0.6,54.0,120901.0325659239,-24.541118304933548,4.962736771233731e-06,-2.2003888139658696,1
24400.0,162.8,2149.4363392372884,83.30203940472913,10,0.4,56.32,22250.563660762713,79.49796059527088,1.7977072674675405e-05,0.708445837727622,1
9450.0,63.0,3886.7604664065966,23.43269488845187,7,0.0,225.0,5563.239533593403,39.56730511154813,0.0,5.686512985384452,1
22640.0,150.9,17980.568887546393,73.16877323257128,14,1.05,240.0,4659.431112453607,77.73122676742872,0.00022534939876420486,3.0875621920970846,1
35000.0,187.0,11328.579126997713,219.60047118901622,1,7.7,810.0,23671.420873002287,-32.60047118901622,0.00032528676841941126,-24.846267409753676,1
35000.0,187.0,8189.864502044051,86.83676749470162,1,1.8,345.96,26810.135497955947,100.16323250529838,6.713878786886759e-05,3.4539619767936065,1
111000.0,704.6,117862.6714518346,192.26005086017244,6,0.15,19.04,-6862.671451834598,512.3399491398276,-2.1857377418491727e-05,0.037162825180436565,1
24400.0,162.8,24863.820804356776,22.853000111145004,12,3.05,180.0,-463.8208043567756,139.946999888855,-0.006575815439769978,1.286201196572657,0
24400.0,162.8,9387.515293073133,71.10045321627881,3,0.7,600.0,15012.484706926867,91.6995467837212,4.6627857654395283e-05,6.543107512537962,1
24020.0,160.1,22532.9749786194,186.90522725204877,2,1.4,236.25,1487.0250213805994,-26.80522725204878,0.0009414770961679717,-8.813579776516265,1
43500.0,390.0,44530.00451024507,467.81702242035203,7,1.05,119.07,-1030.0045102450676,-77.81702242035203,-0.001019413012831942,-1.530127956926128,0
20840.0,138.9,21545.21083814305,18.27865765919881,8,8.45,268.96,-705.2108381430517,120.62134234080119,-0.011982232199142908,2.229787801650373,0
8000.0,50.0,9557.234709316403,21.395052628055716,13,0.15,63.36,-1557.2347093164026,28.604947371944284,-9.632459333132372e-05,2.2150013758508806,0
111000.0,704.6,44523.03021684307,156.88724315058647,3,0.633,41.6,66476.96978315694,547.7127568494136,9.5220946751225e-06,0.07595222021729385,1
70000.0,475.0,73696.39395350036,458.5320097514825,3,10.7,450.84,-3696.393953500359,16.46799024851748,-0.0028947131007944042,27.37674517774513,0
25000.0,166.67,18177.9010635443,61.3828153834447,12,0.05,39.0,6822.098936455699,105.2871846165553,7.3291226730064834e-06,0.37041544772631535,1
58000.0,438.0,56316.04837426818,113.189656040918,9,0.4,80.0,1683.9516257318173,324.810343959082,0.00023753651449971442,0.24629757408150904,1
140000.0,858.0,103511.0106217399,915.0599443916553,9,1.535,82.32,36488.9893782601,-57.059944391655335,4.206748463339123e-05,-1.4426933345335,1
20500.0,150.0,22768.81491380707,93.48053170220444,3,1.05,148.5,-2268.8149138070694,56.519468297795555,-0.00046279667595312905,2.627413205484433,0
39000.0,265.0,416.19400427193597,301.6966879938297,6,6.6,393.75,38583.805995728064,-36.6966879938297,0.00017105621981822335,-10.729851445886828,1
39000.0,265.0,46550.529157819044,273.56159560995127,0,2.2,360.0,-7550.5291578190445,-8.561595609951269,-0.00029137030720729465,-42.048241758791825,0
20500.0,136.7,23688.02687505512,80.94240996000073,11,0.1,24.0,-3188.0268750551186,55.75759003999926,-3.1367364188119786e-05,0.43043466463217417,1
17120.0,114.1,6047.966431458509,133.30003981676427,0,4.95,250.0,11072.03356854149,-19.200039816764274,0.00044707234392940765,-13.020807009083525,1
23500.0,158.4,26209.424624067313,138.841067283105,7,0.575,80.0,-2709.424624067313,19.558932716895015,-0.00021222217998042998,4.090202521157683,0
19530.0,130.17,15031.715721037688,127.84048196855761,0,0.07,36.0,4498.284278962312,2.329518031442376,1.5561488701773753e-05,15.453833823246233,1
35000.0,187.0,5638.198894267438,112.79200733413987,7,0.4,80.0,29361.801105732564,74.20799266586013,1.362314248182416e-05,1.0780509760204515,1
24400.0,162.8,9242.692246468321,133.7144700045741,10,0.538,43.68,15157.307753531679,29.0855299954259,3.549443006058583e-05,1.5017776366836582,1
24400.0,162.8,6106.466223615406,126.0954994784563,8,2.05,35.28,18293.533776384593,36.70450052154371,0.00011206145433389776,0.961190004972344,1
45000.0,300.0,11026.1341384823,319.17228167056186,12,0.35,52.92,33973.8658615177,-19.17228167056186,1.0302036318632316e-05,-2.7602349928694814,1
58000.0,438.0,63461.24047932321,54.62032946807805,4,1.55,81.18,-5461.240479323213,383.37967053192193,-0.00028381830211510905,0.21174831642903266,1
23500.0,158.4,8199.561449093353,101.78566333162878,10,1.3,100.0,15300.438550906647,56.61433666837122,8.496488486847993e-05,1.7663370114081027,1
47000.0,426.0,10190.451308840604,87.76786453650934,10,0.1,5.28,36809.5486911594,338.23213546349064,2.716686391248814e-06,0.01561058051788622,1
24400.0,162.8,10642.329775312226,77.27277965932925,10,0.3,40.0,13757.670224687774,85.52722034067077,2.180601766713756e-05,0.46768735582642856,1
24020.0,160.1,13084.87043113564,105.00406787896519,13,0.73,90.72,10935.12956886436,55.09593212103481,6.67573251268805e-05,1.646582512736579,1
25000.0,166.67,23843.24262798571,199.3067937205677,11,0.317,22.4,1156.75737201429,-32.63679372056771,0.00027404191008003535,-0.6863419512997524,1
26400.0,176.0,867.0334985953657,44.99601873021471,10,0.25,32.0,25532.966501404633,131.0039812697853,9.791263384004188e-06,0.24426738367464473,1
24400.0,162.8,1538.9211376637406,190.0511249457307,13,0.3,21.0,22861.07886233626,-27.25112494573068,1.3122740260571373e-05,-0.7706104174572947,1
24400.0,162.8,13166.215324125778,121.48916570144159,5,0.7,185.76,11233.784675874222,41.31083429855842,6.2312036427137e-05,4.496641102933164,1
70000.0,475.0,9687.952160886603,143.79415933569248,14,0.475,14.4,60312.047839113395,331.2058406643075,7.875706712184936e-06,0.04347749401894629,1
91190.0,607.9,68975.29390203068,302.2831782250801,14,5.0,279.0,22214.70609796932,305.61682177491986,0.00022507612649586128,0.9129078611142994,1
24400.0,162.8,16659.42068137543,64.60760925055614,13,2.55,279.72,7740.579318624568,98.19239074944387,0.00032943270712762094,2.848693213561368,1
24400.0,162.8,18353.893579481344,101.56375414923603,5,2.4,278.69,6046.106420518656,61.23624585076398,0.00039694967846714977,4.551062717465074,1
20400.0,136.0,20780.90812314776,5.611954493973817,0,3.0,630.0,-380.9081231477612,130.38804550602617,-0.007875915018783047,4.831731258209189,0
24020.0,160.1,9304.796164429823,99.71712474619808,8,4.1,149.52,14715.203835570177,60.38287525380191,0.00027862339152996934,2.4761987052676333,1
23640.0,157.6,21349.49433615143,144.52685416829377,11,18.4,1346.73,2290.5056638485694,13.073145831706228,0.008033160660712213,103.01498310519878,1
140000.0,858.0,34151.50801981101,497.71773342840515,8,0.3,72.6,105848.49198018899,360.28226657159485,2.834239717400177e-06,0.20150866843751342,1
24020.0,160.1,25541.703359357565,129.65902882185748,3,0.9,375.0,-1521.7033593575652,30.44097117814252,-0.0005914424746827173,12.318923252696267,0
23020.0,153.9,3512.834422148204,48.69600788068745,0,0.15,11.88,19507.165577851796,105.20399211931255,7.689482072301613e-06,0.11292347037176445,1
58000.0,438.0,33895.09592208686,347.25571102219334,0,0.6,147.84,24104.90407791314,90.74428897780666,2.4891200480854732e-05,1.6291934185187547,1
24400.0,162.8,21615.267925470907,138.43203154218656,14,1.4,30.0,2784.7320745290926,24.367968457813447,0.0005027413632724445,1.231124327036641,1
23640.0,157.6,28134.84052621006,116.01504824071893,3,18.1,43.32,-4494.8405262100605,41.58495175928107,-0.004026839194512718,1.0417229580796314,0
23500.0,158.4,26046.813030152665,19.655241067367616,3,1.05,57.12,-2546.8130301526653,138.74475893263238,-0.00041227997029265204,0.41169122370988753,1
23020.0,153.9,2558.992573487617,169.75848092957312,1,2.1,162.24,20461.007426512384,-15.858480929573119,0.00010263424259239002,-10.230488717739746,1
